graphOrder,graphType,graphMeanDegree,graphIndex,simCounter,gossipType,meanL1AbsoluteError,varL1AbsoluteError,meanL2Error,varL2Error,meanRounds,varRounds,meanEffectiveRounds,varEffectiveRounds,meanWastedRounds,varWastedRounds,meanMessages,varMessages,meanBusyMessages,varBusyMessages,meanSharedNeighbors,stoppingThreshold
400,SF,19.50000000000001,0,0,WEIGHTED,1.483925261355046E-5,1.3493628571742855E-10,3.5480236313189907E-10,3.4100899178801137E-19,11.992500000000009,1.1202443609022577,8.970000000000002,1.1820551378446127,3.0225000000000013,241.99249999999995,241.99249999999995,23791.6315225564,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,1,WEIGHTED,1.7842770602785873E-5,1.58923359587831E-10,4.768905139725017E-10,3.7527189691476515E-19,12.764999999999992,1.097518796992481,9.725000000000001,1.1923558897243118,3.0400000000000014,256.2450000000001,256.2450000000001,24981.473659147876,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,2,WEIGHTED,1.6670201879432904E-5,1.2980868320044984E-10,4.0737979219349727E-10,2.6111601697713557E-19,12.15499999999999,1.0636340852130295,9.132499999999995,1.1277631578947365,3.0224999999999995,245.45249999999984,245.45249999999984,24601.175682957397,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,3,WEIGHTED,1.6473322520955133E-5,1.1825535196109262E-10,3.893300684605973E-10,3.01032770672461E-19,12.537499999999998,1.2416979949874676,9.487499999999985,1.3883145363408507,3.049999999999999,253.82000000000008,253.82000000000008,26866.293333333346,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,4,WEIGHTED,2.2460798344624565E-5,2.1085995286935616E-10,7.148202652650725E-10,7.652199318715338E-19,13.907499999999994,1.186911027568924,10.805000000000001,1.450601503759399,3.1025000000000014,280.4325,280.4325,30974.351322055154,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,5,WEIGHTED,2.007241256994778E-5,1.9594191497727538E-10,5.983538065680296E-10,8.406558174442732E-19,13.084999999999999,1.2809774436090222,10.01999999999999,1.4432080200501256,3.065000000000001,264.6224999999998,264.6224999999998,28623.824555137835,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,6,WEIGHTED,2.1283590010060796E-5,1.836829319963582E-10,6.36214928382728E-10,4.92511090721903E-19,13.839999999999993,1.1021553884711786,10.767500000000004,1.2966854636591463,3.072499999999997,279.2174999999997,279.2174999999997,30964.87738721804,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,7,WEIGHTED,1.8910962467328923E-5,1.9715731597523273E-10,5.542889241260187E-10,5.942098374253261E-19,12.492500000000005,1.1678634085213055,9.46,1.2515288220551373,3.0325000000000006,252.66499999999982,252.66499999999982,26304.323583959886,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,8,WEIGHTED,2.3129941199930813E-5,2.376328835493349E-10,7.720329812527201E-10,1.1832191371060258E-18,13.919999999999991,1.2868170426065164,10.852499999999996,1.4443546365914792,3.0675,280.2149999999997,280.2149999999997,30578.37972431078,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,9,WEIGHTED,2.1202588095214333E-5,1.8652273596140845E-10,6.356061710568313E-10,6.500773200388999E-19,13.949999999999998,1.1654135338345861,10.87000000000001,1.3564912280701757,3.0799999999999987,281.7424999999999,281.7424999999999,31868.19668546363,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,10,WEIGHTED,2.3604210547067414E-5,2.534093361587296E-10,8.099345683686214E-10,1.2856652764644836E-18,13.915000000000001,1.2709523809523804,10.819999999999997,1.5013533834586459,3.0950000000000006,280.0575,280.0575,30565.848815789497,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,11,WEIGHTED,2.5074854381839105E-5,2.6589897781423643E-10,8.939825526401366E-10,1.0309359619299251E-18,13.550000000000004,1.350877192982455,10.490000000000004,1.5287218045112774,3.0600000000000005,272.35249999999974,272.35249999999974,28633.90300125315,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,12,WEIGHTED,2.2944082953590112E-5,2.331559718101292E-10,7.590040244618281E-10,1.0399597869486954E-18,13.792500000000011,1.3428007518796985,10.744999999999997,1.458621553884712,3.0475000000000003,277.8649999999999,277.8649999999999,30238.628345864654,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,13,WEIGHTED,2.2226835788780883E-5,1.9269944995965475E-10,6.862499305161861E-10,6.524583495663723E-19,13.9175,1.1084649122807013,10.84000000000001,1.2575438596491233,3.077499999999997,280.4475,280.4475,31011.80676065165,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,14,WEIGHTED,2.2511438713130042E-5,2.1154134344540792E-10,7.177773630218044E-10,7.670652043428239E-19,13.905000000000005,1.1939598997493726,10.829999999999997,1.3795488721804512,3.0750000000000006,280.41249999999985,280.41249999999985,31076.91964285715,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,15,WEIGHTED,1.275461171193758E-5,6.855395202526277E-11,2.3106268706749515E-10,8.101082970709219E-20,13.269999999999996,0.9795488721804515,10.224999999999996,1.0720551378446106,3.0450000000000035,268.43,268.43,29520.686817042613,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,16,WEIGHTED,2.2725817227358387E-5,2.116056569455048E-10,7.275394114544406E-10,7.730992313890486E-19,13.925000000000006,1.1723057644110273,10.852500000000003,1.3390914786967423,3.072499999999999,280.58500000000026,280.58500000000026,30977.87245614034,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,17,WEIGHTED,2.2543383814761228E-5,2.0733809186414537E-10,7.150239004541234E-10,7.598915524063179E-19,13.924999999999994,1.1672932330827075,10.849999999999993,1.345864661654134,3.0749999999999984,280.69999999999993,280.69999999999993,31022.240601503745,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,18,WEIGHTED,2.1903201161127527E-5,2.131695279278503E-10,6.923868252128493E-10,9.203752400149233E-19,13.952499999999993,1.1531265664160404,10.85499999999999,1.3623809523809527,3.097499999999998,281.1050000000001,281.1050000000001,30943.16187969923,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,19,WEIGHTED,2.1793886749392186E-5,1.9267936647263307E-10,6.671711677017848E-10,5.494940156132217E-19,13.909999999999998,1.119699248120301,10.839999999999998,1.2575438596491224,3.0699999999999985,280.3675000000002,280.3675000000002,30880.754329573938,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,20,WEIGHTED,2.1955108149595E-5,1.8800828085878247E-10,6.695650340170488E-10,5.341378656581599E-19,13.927499999999998,1.165156641604011,10.859999999999989,1.3387468671679204,3.0675000000000003,280.8600000000001,280.8600000000001,31298.546766917276,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,21,WEIGHTED,2.246128254818263E-5,2.0690986370857679E-10,7.109018027585999E-10,7.480353636059221E-19,13.922499999999998,1.1493671679197999,10.842500000000001,1.3610964912280692,3.0799999999999996,280.73499999999996,280.73499999999996,31059.844385964916,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,22,WEIGHTED,2.2803020562094106E-5,2.0673174228207027E-10,7.261926596816512E-10,6.602142420913782E-19,13.909999999999993,1.1898746867167933,10.82,1.4261654135338333,3.0899999999999976,280.02,280.02,30565.463258145355,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,23,WEIGHTED,2.2419261948396767E-5,2.0473958838584078E-10,7.068510457257073E-10,7.325101448994702E-19,13.93,1.1630075187969935,10.854999999999997,1.3323057644110279,3.0749999999999984,280.7575,280.7575,31007.69292606516,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,24,WEIGHTED,2.260528961138709E-5,2.0574411690044775E-10,7.162288750228814E-10,7.2866618062069E-19,13.917499999999995,1.2037030075187969,10.847499999999998,1.4027506265664162,3.069999999999998,280.77000000000027,280.77000000000027,31290.097343358382,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,25,WEIGHTED,2.338681890279442E-5,2.2065942564919382E-10,7.67051075477174E-10,8.008832588862014E-19,13.867499999999998,1.2530764411027568,10.78750000000001,1.450971177944863,3.0799999999999983,279.2099999999998,279.2099999999998,30325.995889724327,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,26,WEIGHTED,2.279413361296306E-5,2.0793538390193397E-10,7.269880726077915E-10,7.5777782251001075E-19,13.917499999999999,1.1736278195488727,10.847499999999995,1.3526253132832082,3.0699999999999985,280.68750000000034,280.68750000000034,31121.553728070157,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,27,WEIGHTED,2.2173928138995997E-5,1.9301072373304562E-10,6.842112860370714E-10,6.033351753655387E-19,13.927500000000002,1.1150313283208029,10.857499999999995,1.2904197994987479,3.0699999999999985,281.04000000000013,281.04000000000013,31141.98837092734,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,28,WEIGHTED,2.240270459175436E-5,2.3524092440490486E-10,7.365339951193043E-10,1.2171334177924527E-18,13.945000000000004,1.1949624060150374,10.860000000000001,1.4089223057644107,3.0849999999999995,280.95249999999993,280.95249999999993,30937.894981203004,0.0,0.0,1.3838345865,3
400,SF,19.50000000000001,0,29,WEIGHTED,2.2510608329849567E-5,2.0442458934135302E-10,7.106410152478929E-10,7.410536073942804E-19,13.919999999999995,1.1665162907268178,10.842499999999994,1.361096491228069,3.0774999999999975,280.5974999999998,280.5974999999998,31017.02806390978,0.0,0.0,1.3838345865,3
