graphOrder,graphType,graphMeanDegree,graphIndex,simCounter,gossipType,meanL1AbsoluteError,varL1AbsoluteError,meanL2Error,varL2Error,meanRounds,varRounds,meanEffectiveRounds,varEffectiveRounds,meanWastedRounds,varWastedRounds,meanMessages,varMessages,meanBusyMessages,varBusyMessages,meanSharedNeighbors,stoppingThreshold
800,SF,19.749999999999996,0,0,PUSHPULL,5.5360976428706124E-5,7.064604655855991E-9,1.012061161117593E-8,4.4778175709840924E-15,66.06999999999995,986.3280100125163,52.60999999999999,668.8114142678347,13.460000000000017,77.29749999999997,77.29749999999997,983.4057509386732,11.227499999999994,3.945675844806005,0.8063329161,3
800,SF,19.749999999999996,0,1,PUSHPULL,6.561212674203198E-5,7.685202120579012E-9,1.1980546793540744E-8,3.8885285220067426E-15,71.22499999999988,1162.5150187734675,57.348749999999995,806.7630772841055,13.876249999999992,78.22875,78.22875,1165.9288344806005,7.00375,2.123890801001253,0.8063329161,3
800,SF,19.749999999999996,0,2,PUSHPULL,5.447480504208026E-5,3.6064912078218968E-9,6.569487478184772E-9,3.8144936238930786E-16,96.02750000000003,2739.4585669586972,79.62375000000006,2069.57915988736,16.40375,104.04000000000006,104.04000000000006,2747.9733667083856,8.0125,3.341520650813513,0.8063329161,3
800,SF,19.749999999999996,0,3,PUSHPULL,8.982813706143209E-5,1.2103406647683751E-7,1.2895186810166902E-7,9.390612154060845E-12,108.64500000000001,6504.261802252809,90.34375000000009,5052.7690472465565,18.301250000000003,114.85874999999999,114.85874999999999,6440.729710575722,6.21375,3.504942115143933,0.8063329161,3
800,SF,19.749999999999996,0,4,PUSHPULL,6.609858609333623E-5,5.886364454372732E-9,1.0248029582342961E-8,2.085694472428043E-15,103.17250000000007,4763.925150187734,86.70749999999994,3794.8880538172702,16.46499999999997,107.8987500000001,107.8987500000001,4745.189985919896,4.726249999999991,1.7409871714643304,0.8063329161,3
800,SF,19.749999999999996,0,5,PUSHPULL,6.005190564171256E-5,4.4726612403602995E-9,8.073301785011003E-9,9.186637439398527E-16,85.9925,1921.8046996245275,70.37749999999987,1403.912384230288,15.614999999999998,91.01875000000007,91.01875000000007,1931.8807493742186,5.026250000000007,1.5825391113892378,0.8063329161,3
800,SF,19.749999999999996,0,6,PUSHPULL,7.619948025901387E-5,7.09573824975724E-9,1.2893229368688863E-8,1.3144225121823095E-15,112.87750000000005,4657.271583229037,94.55499999999988,3606.0670588235307,18.322500000000034,117.63749999999987,117.63749999999987,4635.720744680855,4.759999999999999,1.6794993742177726,0.8063329161,3
800,SF,19.749999999999996,0,7,PUSHPULL,8.901717967323254E-5,1.8688818633966535E-8,2.6589515887650628E-8,3.674571682990741E-14,119.88250000000001,7371.260269086343,101.15999999999993,5892.046958698369,18.722500000000004,125.62250000000002,125.62250000000002,7353.274086357947,5.74,2.830938673341679,0.8063329161,3
800,SF,19.749999999999996,0,8,PUSHPULL,8.825823267363136E-5,1.811061262437799E-8,2.5877489993270397E-8,3.99423103878537E-14,154.04000000000005,12275.818172715894,131.57750000000007,9828.672334167723,22.462500000000002,159.5862500000001,159.5862500000001,12193.271650500617,5.546249999999996,3.589848247809761,0.8063329161,3
800,SF,19.749999999999996,0,9,PUSHPULL,9.648409854876208E-5,2.0700640953549473E-8,2.9983946425124726E-8,5.861088974165865E-14,190.20750000000004,28192.294812265314,163.75250000000003,23313.004999999997,26.455000000000034,193.93500000000017,193.93500000000017,28058.198523153926,3.727499999999999,2.1384167709637047,0.8063329161,3
800,SF,19.749999999999996,0,10,PUSHPULL,8.508789910428963E-5,1.2389298460327212E-8,1.9613762411233582E-8,8.068644489790452E-15,140.78249999999997,9991.69731539425,120.15625000000009,8137.571300062583,20.626249999999978,145.3512499999999,145.3512499999999,9977.737545369211,4.568749999999994,2.280624217772218,0.8063329161,3
800,SF,19.749999999999996,0,11,PUSHPULL,1.0699183076421876E-4,2.1027141244889592E-8,3.2448109168612693E-8,1.7950714926877254E-14,190.27749999999978,22561.16194618275,164.5324999999999,18537.060269086334,25.744999999999987,194.9312499999999,194.9312499999999,22517.375743116416,4.653750000000003,2.747295056320405,0.8063329161,3
800,SF,19.749999999999996,0,12,PUSHPULL,8.356398587231914E-5,1.3599162384199964E-8,2.0565103166088846E-8,7.0804071226907595E-15,117.58749999999998,5836.848404255322,98.13999999999999,4481.775118898618,19.44749999999999,121.35000000000002,121.35000000000002,5822.150187734669,3.7625000000000015,1.3903316645807267,0.8063329161,3
800,SF,19.749999999999996,0,13,PUSHPULL,9.678386692089678E-5,2.1699758099763208E-8,3.103975029830036E-8,4.77241007479427E-14,126.78999999999999,6995.390137672086,106.96500000000006,5497.212790988741,19.824999999999978,131.86499999999992,131.86499999999992,6971.711414267832,5.075,2.061952440550689,0.8063329161,3
800,SF,19.749999999999996,0,14,PUSHPULL,1.0108021187488023E-4,4.539249782888145E-8,5.555296643926608E-8,3.4638559187144524E-13,162.79249999999993,18585.921846057572,140.13624999999985,15465.184166145193,22.656250000000004,168.7487499999999,168.7487499999999,18533.427407697112,5.95625,3.300962140175218,0.8063329161,3
800,SF,19.749999999999996,0,15,PUSHPULL,8.763578518844567E-5,1.312849934644819E-8,2.079211956786061E-8,1.2520879636585797E-14,132.68500000000003,8529.94821026282,112.50250000000003,6764.708379224029,20.182499999999987,136.79000000000005,136.79000000000005,8494.351339173965,4.1049999999999995,1.4457822277847308,0.8063329161,3
800,SF,19.749999999999996,0,16,PUSHPULL,9.8094856010042E-5,2.0540641981341777E-8,3.013756695449594E-8,4.327041576086952E-14,141.8325000000001,9071.861770963704,120.26125000000005,7154.298371401752,21.571249999999974,146.07999999999987,146.07999999999987,9047.673191489364,4.247499999999998,1.8410450563204015,0.8063329161,3
