graphOrder,graphType,graphMeanDegree,graphIndex,simCounter,gossipType,meanL1AbsoluteError,varL1AbsoluteError,meanL2Error,varL2Error,meanRounds,varRounds,meanEffectiveRounds,varEffectiveRounds,meanWastedRounds,varWastedRounds,meanMessages,varMessages,meanBusyMessages,varBusyMessages,meanSharedNeighbors,stoppingThreshold
200,SF,18.999999999999996,0,0,PUSHPULL,6.813338249604006E-5,6.500402639794582E-9,1.111005843694732E-8,1.296056981908279E-15,69.83999999999999,1006.7581909547739,55.55500000000003,722.1778643216078,14.284999999999997,76.17999999999999,76.17999999999999,1017.0629145728647,6.339999999999999,2.356180904522612,2.3845226131,3
200,SF,18.999999999999996,0,1,PUSHPULL,9.791721495685634E-5,4.042785358719894E-8,4.9813495304170127E-8,8.31103676449764E-14,92.78999999999998,3436.417989949747,75.15000000000002,2649.2939698492455,17.639999999999993,96.56999999999996,96.56999999999996,3420.0553768844215,3.78,1.569447236180905,2.3845226131,3
200,SF,18.999999999999996,0,2,PUSHPULL,1.4269731817912466E-4,1.421235203041259E-7,1.6177542731811984E-7,3.69176188544507E-12,106.87000000000003,4230.354874371859,87.05999999999997,3210.66974874372,19.81,109.40500000000003,109.40500000000003,4219.7698241206035,2.5350000000000006,1.0439949748743713,2.3845226131,3
200,SF,18.999999999999996,0,3,PUSHPULL,1.1239934106635155E-4,1.68326022109505E-7,1.8011800387110754E-7,5.113654447560408E-12,121.60000000000002,8117.909547738697,100.9,6370.5125628140695,20.700000000000006,124.83499999999998,124.83499999999998,8090.61082914573,3.235,1.3666080402010041,2.3845226131,3
200,SF,18.999999999999996,0,4,PUSHPULL,6.50262786984806E-5,1.1996010048215857E-8,1.6164446919347242E-8,1.0502355878124794E-14,112.01,6607.256180904524,93.56000000000003,5303.926030150753,18.450000000000003,115.28999999999998,115.28999999999998,6583.493366834169,3.28,1.1372864321608038,2.3845226131,3
200,SF,18.999999999999996,0,5,PUSHPULL,1.3904960560305824E-4,6.356390094283018E-8,8.258087425648202E-8,4.2277454955823575E-13,176.04999999999995,20986.027638190946,150.30499999999995,17489.19796482412,25.745,178.03999999999996,178.03999999999996,20891.807437185933,1.9900000000000004,0.9245226130653273,2.3845226131,3
200,SF,18.999999999999996,0,6,PUSHPULL,7.997895085983142E-5,1.183832064360191E-8,1.8175761621023236E-8,3.879903575179716E-15,155.33000000000007,18852.68452261306,130.9949999999999,15204.467311557797,24.33500000000001,157.90999999999994,157.90999999999994,18786.06221105528,2.58,1.1191959798994973,2.3845226131,3
200,SF,18.999999999999996,0,7,PUSHPULL,1.0697228057504004E-4,4.307258186777256E-8,5.43002877698588E-8,1.3011944849305806E-13,183.58,30410.496080402023,157.33999999999992,25263.7431155779,26.23999999999998,186.23499999999996,186.23499999999996,30270.92439698493,2.6550000000000007,1.3527386934673369,2.3845226131,3
200,SF,18.999999999999996,0,8,PUSHPULL,1.3683689006755825E-4,6.204977247896836E-8,8.046385809993448E-8,3.1554954955446256E-13,204.49000000000004,26468.040100502505,175.17999999999998,21833.233768844213,29.31000000000001,206.78500000000003,206.78500000000003,26319.647010050237,2.2949999999999995,1.294447236180904,2.3845226131,3
200,SF,18.999999999999996,0,9,PUSHPULL,1.10400705612907E-4,2.221580669241333E-8,3.4293043458778996E-8,3.42370778629722E-14,152.32999999999996,8732.151859296482,127.52000000000004,6797.66793969849,24.809999999999985,155.16500000000002,155.16500000000002,8668.259070351756,2.8349999999999995,1.243994974874372,2.3845226131,3
200,SF,18.999999999999996,0,10,PUSHPULL,1.4208321671882468E-4,3.3469063675733613E-8,5.3489358830523446E-8,3.6719680401547834E-14,178.23000000000008,19362.851356783915,152.3600000000001,15935.538090452255,25.87,180.46000000000006,180.46000000000006,19238.30994974874,2.23,1.2634170854271356,2.3845226131,3
200,SF,18.999999999999996,0,11,PUSHPULL,1.2205878680760005E-4,2.3114768735043205E-8,3.789754232831115E-8,1.2731732989961781E-14,192.3900000000001,19510.20894472362,164.95000000000007,16063.364321608033,27.44,194.67499999999984,194.67499999999984,19337.36620603016,2.284999999999999,1.430929648241204,2.3845226131,3
200,SF,18.999999999999996,0,12,PUSHPULL,1.9659861116275764E-4,1.4370503377425669E-7,1.8163752251651036E-7,7.507582707536077E-13,181.5499999999999,20383.07286432161,154.995,16843.994949748743,26.555,183.79999999999998,183.79999999999998,20284.783919597994,2.2499999999999987,1.1030150753768844,2.3845226131,3
200,SF,18.999999999999996,0,13,PUSHPULL,1.1087631656920171E-4,7.016054158251326E-8,8.21032964505545E-8,6.878182188214804E-13,158.66000000000005,18759.843618090443,134.78000000000003,15384.142311557793,23.879999999999995,160.645,160.645,18753.30550251255,1.9850000000000023,0.9796733668341709,2.3845226131,3
200,SF,18.999999999999996,0,14,PUSHPULL,1.3071975992647473E-4,5.748779308488668E-8,7.428800975469749E-8,1.5144982754738512E-13,205.16000000000005,38772.114974874356,175.79000000000008,32097.000904522596,29.370000000000005,207.08999999999997,207.08999999999997,38616.48432160804,1.93,0.8694472361809045,2.3845226131,3
200,SF,18.999999999999996,0,15,PUSHPULL,1.3718759161932882E-4,3.2966479779595714E-8,5.1622082675009466E-8,3.492138333498259E-14,188.71000000000004,24746.14663316582,160.98999999999998,20041.48733668341,27.720000000000002,191.28000000000011,191.28000000000011,24593.10713567838,2.5699999999999994,1.5528643216080398,2.3845226131,3
