graphOrder,graphType,graphMeanDegree,graphIndex,simCounter,gossipType,meanL1AbsoluteError,varL1AbsoluteError,meanL2Error,varL2Error,meanRounds,varRounds,meanEffectiveRounds,varEffectiveRounds,meanWastedRounds,varWastedRounds,meanMessages,varMessages,meanBusyMessages,varBusyMessages,meanSharedNeighbors,stoppingThreshold
800,SF,19.74999999999999,1,35,PUSHSUM,2.829223469596413,16.724543521489455,24.70814328300272,4654.364763199497,9.866250000000024,30.18609355444301,9.866250000000024,30.18609355444301,0.0,9.866250000000024,9.866250000000024,30.18609355444301,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,36,PUSHSUM,3.0411771390131355,15.814530449565902,25.04352067736002,4282.3809850031375,9.489999999999988,29.19889862327912,9.489999999999988,29.19889862327912,0.0,9.489999999999988,9.489999999999988,29.19889862327912,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,37,PUSHSUM,2.925780369548801,16.761105954018998,25.30034534241359,4460.499930549261,10.216249999999992,33.57645650813516,10.216249999999992,33.57645650813516,0.0,10.216249999999992,10.216249999999992,33.57645650813516,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,38,PUSHSUM,2.952676021527063,17.33069487468957,26.027327194197117,4974.070736457089,10.032499999999986,31.045250312891106,10.032499999999986,31.045250312891106,0.0,10.032499999999986,10.032499999999986,31.045250312891106,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,39,PUSHSUM,3.0442546623071998,17.13460742245707,26.380675612158107,4858.549070992376,9.803749999999997,29.55217615769712,9.803749999999997,29.55217615769712,0.0,9.803749999999997,9.803749999999997,29.55217615769712,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,40,PUSHSUM,3.0023908840039164,16.088370339837947,25.08261089726296,3832.4697266486323,10.184999999999995,32.576495619524394,10.184999999999995,32.576495619524394,0.0,10.184999999999995,10.184999999999995,32.576495619524394,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,41,PUSHSUM,3.005702122117213,18.1740198951265,27.18554761715753,6425.680584499431,10.091250000000004,32.075517834793516,10.091250000000004,32.075517834793516,0.0,10.091250000000004,10.091250000000004,32.075517834793516,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,42,PUSHSUM,3.027675379227035,16.023089916820943,25.169879256402474,3935.9214466496765,9.695000000000018,28.95066332916144,9.695000000000018,28.95066332916144,0.0,9.695000000000018,9.695000000000018,28.95066332916144,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,43,PUSHSUM,2.8592406769994367,15.872347411193891,24.02776422593807,4182.972785179778,10.097500000000007,31.36720275344178,10.097500000000007,31.36720275344178,0.0,10.097500000000007,10.097500000000007,31.36720275344178,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,44,PUSHSUM,2.9080090881911262,15.82029145736576,24.25703295004624,4495.308639007205,9.64249999999999,29.61421151439296,9.64249999999999,29.61421151439296,0.0,9.64249999999999,9.64249999999999,29.61421151439296,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,45,PUSHSUM,2.8535680532276517,15.138470182394778,23.262397729068212,4475.830142920935,9.757499999999997,28.707077596996207,9.757499999999997,28.707077596996207,0.0,9.757499999999997,9.757499999999997,28.707077596996207,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,46,PUSHSUM,2.99639787582464,18.224690129306865,27.18030949689161,6474.854340958601,10.040000000000006,31.870738423028754,10.040000000000006,31.870738423028754,0.0,10.040000000000006,10.040000000000006,31.870738423028754,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,47,PUSHSUM,3.0551196438462265,17.580341358325423,26.89212196984264,5352.959307409267,9.738749999999998,30.368459011264104,9.738749999999998,30.368459011264104,0.0,9.738749999999998,9.738749999999998,30.368459011264104,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,48,PUSHSUM,2.9815632876540605,17.60493451913044,26.472647989267994,5123.865288655386,10.297500000000017,34.09661451814765,10.297500000000017,34.09661451814765,0.0,10.297500000000017,10.297500000000017,34.09661451814765,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,49,PUSHSUM,2.9390001312334078,17.039288787271403,25.65571144767727,5581.8079507160655,9.757500000000016,30.75463704630784,9.757500000000016,30.75463704630784,0.0,9.757500000000016,9.757500000000016,30.75463704630784,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,50,PUSHSUM,2.9169568119512186,15.709030826097441,24.19803158035349,5499.85922735842,10.07375000000001,31.51770807259076,10.07375000000001,31.51770807259076,0.0,10.07375000000001,10.07375000000001,31.51770807259076,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,51,PUSHSUM,2.9968806800326773,16.747623524092653,25.707982805040675,4110.401775883218,9.702499999999997,28.236789737171474,9.702499999999997,28.236789737171474,0.0,9.702499999999997,9.702499999999997,28.236789737171474,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,52,PUSHSUM,2.926676639335945,16.831236491758617,25.375633597378624,5554.5821023685985,9.891249999999992,30.30480444305382,9.891249999999992,30.30480444305382,0.0,9.891249999999992,9.891249999999992,30.30480444305382,0.0,0.0,0.8194680851,3
800,SF,19.74999999999999,1,53,PUSHSUM,3.057594905053338,16.543775950534858,25.87198283400487,4233.200696761304,9.708750000000002,29.33308979974969,9.708750000000002,29.33308979974969,0.0,9.708750000000002,9.708750000000002,29.33308979974969,0.0,0.0,0.8194680851,3
